USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      4811  1.4  0.0 302068 18216 pts/194  Rsl+ Sep28  16:10 kvm -m 1 -hda microMachine.hda -curses
root      4813  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_190 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      4815  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_191 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      4819  1.4  0.0 302068 18216 pts/195  Ssl+ Sep28  15:33 kvm -m 1 -hda microMachine.hda -curses
root      4820  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_192 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      4821  1.3  0.0 302068 18216 pts/196  Ssl+ Sep28  15:11 kvm -m 1 -hda microMachine.hda -curses
root      4823  1.3  0.0 302068 18216 pts/197  Ssl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      4824  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_193 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      4826  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_194 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      4829  1.4  0.0 302068 18216 pts/198  Ssl+ Sep28  15:55 kvm -m 1 -hda microMachine.hda -curses
root      4831  1.3  0.0 302068 18216 pts/199  Rsl+ Sep28  15:05 kvm -m 1 -hda microMachine.hda -curses
root      4834  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_195 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      4835  1.3  0.0 302068 18216 pts/200  Ssl+ Sep28  14:54 kvm -m 1 -hda microMachine.hda -curses
root      4839  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_196 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      4841  1.3  0.0 302068 18212 pts/201  Ssl+ Sep28  14:33 kvm -m 1 -hda microMachine.hda -curses
root      4843  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_197 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      4845  1.4  0.0 302068 18212 pts/202  Ssl+ Sep28  15:21 kvm -m 1 -hda microMachine.hda -curses
root      4849  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_198 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      4850  1.3  0.0 302068 18216 pts/203  Ssl+ Sep28  14:57 kvm -m 1 -hda microMachine.hda -curses
root      4852  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_199 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      4854  1.2  0.0 302068 18216 pts/204  Ssl+ Sep28  13:52 kvm -m 1 -hda microMachine.hda -curses
root      4855  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_200 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      4857  1.3  0.0 302068 18212 pts/205  Ssl+ Sep28  15:09 kvm -m 1 -hda microMachine.hda -curses
root      4858  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_201 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      4860  1.3  0.0 302068 18212 pts/206  Rsl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      4866  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_202 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      4869  1.4  0.0 302068 18216 pts/207  Ssl+ Sep28  16:18 kvm -m 1 -hda microMachine.hda -curses
root      4873  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_203 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      4875  1.4  0.0 302068 18216 pts/208  Ssl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      4880  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_204 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      4883  1.3  0.0 302068 18216 pts/209  Ssl+ Sep28  14:24 kvm -m 1 -hda microMachine.hda -curses
root      4884  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_205 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      4886  1.3  0.0 302068 18212 pts/210  Ssl+ Sep28  14:41 kvm -m 1 -hda microMachine.hda -curses
root      4887  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_206 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      4889  1.4  0.0 302068 18212 pts/211  Ssl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      4892  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_207 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      4893  1.3  0.0 302068 18216 pts/212  Rsl+ Sep28  15:01 kvm -m 1 -hda microMachine.hda -curses
root      4896  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_208 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      4899  1.3  0.0 302068 18212 pts/213  Ssl+ Sep28  15:00 kvm -m 1 -hda microMachine.hda -curses
root      4900  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_209 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      4903  1.4  0.0 302068 18212 pts/214  Ssl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      4904  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_210 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      4907  1.3  0.0 302068 18212 pts/215  Ssl+ Sep28  14:47 kvm -m 1 -hda microMachine.hda -curses
root      4908  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_211 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      4911  1.4  0.0 302068 18216 pts/216  Ssl+ Sep28  15:36 kvm -m 1 -hda microMachine.hda -curses
root      4914  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_212 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      4917  1.3  0.0 302068 18216 pts/217  Rsl+ Sep28  14:45 kvm -m 1 -hda microMachine.hda -curses
root      4918  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_213 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      4920  1.3  0.0 302068 18216 pts/218  Ssl+ Sep28  15:02 kvm -m 1 -hda microMachine.hda -curses
root      4921  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_214 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      4924  1.4  0.0 302068 18216 pts/219  Ssl+ Sep28  16:13 kvm -m 1 -hda microMachine.hda -curses
root      4926  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_215 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      4931  1.6  0.0 302068 18212 pts/220  Ssl+ Sep28  17:47 kvm -m 1 -hda microMachine.hda -curses
root      4932  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_216 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      4934  1.6  0.0 302068 18216 pts/221  Ssl+ Sep28  18:25 kvm -m 1 -hda microMachine.hda -curses
root      4938  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_217 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      4940  1.5  0.0 302068 18216 pts/222  Ssl+ Sep28  16:46 kvm -m 1 -hda microMachine.hda -curses
root      4941  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_218 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      4943  1.4  0.0 302068 18212 pts/223  Ssl+ Sep28  15:38 kvm -m 1 -hda microMachine.hda -curses
root      4946  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_219 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      4948  1.4  0.0 302068 18216 pts/224  Rsl+ Sep28  15:39 kvm -m 1 -hda microMachine.hda -curses
root      4949  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_220 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      4951  1.4  0.0 302068 18212 pts/225  Rsl+ Sep28  15:35 kvm -m 1 -hda microMachine.hda -curses
root      4952  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_221 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      4954  1.4  0.0 302068 18216 pts/226  Ssl+ Sep28  16:10 kvm -m 1 -hda microMachine.hda -curses
root      4955  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_222 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      4957  1.6  0.0 302068 18216 pts/227  Ssl+ Sep28  17:51 kvm -m 1 -hda microMachine.hda -curses
root      4958  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_223 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      4962  1.4  0.0 302068 18216 pts/228  Ssl+ Sep28  16:05 kvm -m 1 -hda microMachine.hda -curses
root      4964  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_224 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      4967  1.5  0.0 302068 18216 pts/229  Ssl+ Sep28  16:35 kvm -m 1 -hda microMachine.hda -curses
root      4968  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_225 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      4970  1.4  0.0 302068 18212 pts/230  Ssl+ Sep28  15:37 kvm -m 1 -hda microMachine.hda -curses
root      4971  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_226 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      4973  1.4  0.0 302068 18212 pts/231  Ssl+ Sep28  16:14 kvm -m 1 -hda microMachine.hda -curses
root      4975  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_227 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      4978  1.4  0.0 302068 18212 pts/232  Ssl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      4979  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_228 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      4981  1.4  0.0 302068 18212 pts/233  Ssl+ Sep28  15:27 kvm -m 1 -hda microMachine.hda -curses
root      4983  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_229 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      4986  1.5  0.0 302068 18216 pts/234  Ssl+ Sep28  16:34 kvm -m 1 -hda microMachine.hda -curses
root      4989  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_230 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      4991  1.4  0.0 302068 18216 pts/235  Ssl+ Sep28  16:03 kvm -m 1 -hda microMachine.hda -curses
root      4992  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_231 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      4994  1.4  0.0 302068 18216 pts/236  Rsl+ Sep28  15:16 kvm -m 1 -hda microMachine.hda -curses
root      4995  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_232 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      4997  1.4  0.0 302068 18216 pts/237  Rsl+ Sep28  15:36 kvm -m 1 -hda microMachine.hda -curses
root      5002  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_233 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      5003  1.3  0.0 302068 18216 pts/238  Rsl+ Sep28  14:58 kvm -m 1 -hda microMachine.hda -curses
root      5007  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_234 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      5010  1.3  0.0 302068 18212 pts/239  Ssl+ Sep28  15:06 kvm -m 1 -hda microMachine.hda -curses
root      5013  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_235 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      5016  1.3  0.0 302068 18216 pts/240  Ssl+ Sep28  14:56 kvm -m 1 -hda microMachine.hda -curses
root      5019  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_236 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      5021  1.3  0.0 302068 18212 pts/241  Ssl+ Sep28  14:45 kvm -m 1 -hda microMachine.hda -curses
root      5022  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_237 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      5024  1.3  0.0 302068 18212 pts/242  Rsl+ Sep28  15:13 kvm -m 1 -hda microMachine.hda -curses
root      5028  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_238 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      5031  1.3  0.0 302068 18212 pts/243  Ssl+ Sep28  15:07 kvm -m 1 -hda microMachine.hda -curses
root      5032  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_239 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      5034  1.2  0.0 302068 18212 pts/244  Ssl+ Sep28  13:57 kvm -m 1 -hda microMachine.hda -curses
root      5039  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_240 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      5040  1.4  0.0 302068 18216 pts/245  Ssl+ Sep28  15:17 kvm -m 1 -hda microMachine.hda -curses
root      5046  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_241 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      5048  1.4  0.0 302068 18216 pts/246  Ssl+ Sep28  15:50 kvm -m 1 -hda microMachine.hda -curses
root      5051  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_242 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      5052  1.4  0.0 302068 18212 pts/247  Ssl+ Sep28  15:30 kvm -m 1 -hda microMachine.hda -curses
root      5056  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_243 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      5060  1.3  0.0 302068 18212 pts/248  Ssl+ Sep28  15:07 kvm -m 1 -hda microMachine.hda -curses
root      5064  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_244 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      5067  1.4  0.0 302068 18216 pts/249  Ssl+ Sep28  15:35 kvm -m 1 -hda microMachine.hda -curses
root      5069  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_245 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      5071  1.3  0.0 302068 18216 pts/250  Rsl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      5073  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_246 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      5076  1.3  0.0 302068 18212 pts/251  Ssl+ Sep28  14:37 kvm -m 1 -hda microMachine.hda -curses
root      5080  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_247 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      5082  1.5  0.0 302068 18212 pts/252  Ssl+ Sep28  16:33 kvm -m 1 -hda microMachine.hda -curses
root      5084  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_248 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      5086  1.4  0.0 302068 18216 pts/253  Ssl+ Sep28  15:34 kvm -m 1 -hda microMachine.hda -curses
root      5091  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_249 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      5093  1.3  0.0 302068 18216 pts/254  Rsl+ Sep28  14:59 kvm -m 1 -hda microMachine.hda -curses
root      5098  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_250 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      5101  1.3  0.0 302068 18212 pts/255  Rsl+ Sep28  14:39 kvm -m 1 -hda microMachine.hda -curses
root      5102  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_251 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      5105  1.3  0.0 302068 18216 pts/256  Ssl+ Sep28  15:04 kvm -m 1 -hda microMachine.hda -curses
root      5107  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_252 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      5111  1.3  0.0 302068 18216 pts/257  Ssl+ Sep28  14:37 kvm -m 1 -hda microMachine.hda -curses
root      5112  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_253 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      5114  1.3  0.0 302068 18212 pts/258  Rsl+ Sep28  14:33 kvm -m 1 -hda microMachine.hda -curses
root      5115  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_254 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      5120  1.5  0.0 302068 18216 pts/259  Rsl+ Sep28  16:20 kvm -m 1 -hda microMachine.hda -curses
root      5123  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_255 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      5126  1.4  0.0 302068 18216 pts/260  Ssl+ Sep28  15:28 kvm -m 1 -hda microMachine.hda -curses
root      5128  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_256 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      5131  1.6  0.0 302068 18216 pts/261  Ssl+ Sep28  17:53 kvm -m 1 -hda microMachine.hda -curses
root      5132  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_257 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      5134  1.3  0.0 302068 18216 pts/262  Rsl+ Sep28  15:06 kvm -m 1 -hda microMachine.hda -curses
root      5135  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_258 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      5136  1.4  0.0 302068 18216 pts/263  Ssl+ Sep28  16:11 kvm -m 1 -hda microMachine.hda -curses
root      5140  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_259 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      5142  1.5  0.0 302068 18216 pts/264  Ssl+ Sep28  16:19 kvm -m 1 -hda microMachine.hda -curses
root      5143  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_260 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      5145  1.4  0.0 302068 18212 pts/265  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5146  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_261 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      5148  1.5  0.0 302068 18216 pts/266  Ssl+ Sep28  17:12 kvm -m 1 -hda microMachine.hda -curses
root      5149  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_262 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      5151  1.5  0.0 302068 18216 pts/267  Ssl+ Sep28  16:26 kvm -m 1 -hda microMachine.hda -curses
root      5156  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_263 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      5159  1.5  0.0 302068 18216 pts/268  Ssl+ Sep28  16:43 kvm -m 1 -hda microMachine.hda -curses
root      5160  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_264 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      5163  1.4  0.0 302068 18216 pts/269  Ssl+ Sep28  15:51 kvm -m 1 -hda microMachine.hda -curses
root      5164  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_265 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      5166  1.4  0.0 302068 18216 pts/270  Ssl+ Sep28  15:55 kvm -m 1 -hda microMachine.hda -curses
root      5167  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_266 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      5169  1.5  0.0 302068 18212 pts/271  Ssl+ Sep28  16:26 kvm -m 1 -hda microMachine.hda -curses
root      5171  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_267 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      5175  1.4  0.0 302068 18212 pts/272  Rsl+ Sep28  15:43 kvm -m 1 -hda microMachine.hda -curses
root      5177  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_268 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      5181  1.4  0.0 302068 18216 pts/273  Ssl+ Sep28  15:30 kvm -m 1 -hda microMachine.hda -curses
root      5183  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_269 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      5186  1.4  0.0 302068 18212 pts/274  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      5187  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_270 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      5190  1.4  0.0 302068 18212 pts/275  Ssl+ Sep28  15:31 kvm -m 1 -hda microMachine.hda -curses
root      5195  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_271 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      5197  1.4  0.0 302068 18212 pts/276  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5199  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_272 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      5202  1.4  0.0 302068 18212 pts/277  Ssl+ Sep28  15:21 kvm -m 1 -hda microMachine.hda -curses
root      5205  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_273 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      5208  1.4  0.0 302068 18216 pts/278  Ssl+ Sep28  15:30 kvm -m 1 -hda microMachine.hda -curses
root      5213  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_274 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      5215  1.3  0.0 302068 18216 pts/279  Ssl+ Sep28  14:59 kvm -m 1 -hda microMachine.hda -curses
root      5218  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_275 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
